old_clause_number,new_clause_number,predicted_change_type,similarity,method,old_text,new_text,gold_change_type,notes
14.4,14.4,unchanged,1.0,exact_number+difflib,The outlets from fire mains should be located within the protected stairway enclosure (see Diagram 15.1).,The outlets from fire mains should be located within the protected stairway enclosure (see Diagram 15.1).,,
14.5,14.5,unchanged,1.0,exact_number+difflib,Guidance on the design and construction of fire mains is given in BS 9990.,Guidance on the design and construction of fire mains is given in BS 9990.,,
14.6,14.6,unchanged,1.0,exact_number+difflib,"Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains. In all other buildings where fire mains are provided, either wet or dry fire mains are suitable.","Buildings with a storey more than 50m above fire service vehicle access level should be provided with wet fire mains. In all other buildings where fire mains are provided, either wet or dry fire mains are suitable.",,
14.7,14.7,unchanged,1.0,exact_number+difflib,"Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6. 99 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N Provision of private hydrants","Fire service vehicle access to fire mains should be provided as described in paragraphs 13.5 and 13.6. 99 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N Provision of private hydrants",,
14.8,14.8,unchanged,1.0,exact_number+difflib,A building requires additional fire hydrants if both of the following apply. a. It has a compartment with an area of more than 280m2. b. It is being erected more than 100m from an existing fire hydrant.,A building requires additional fire hydrants if both of the following apply. a. It has a compartment with an area of more than 280m2. b. It is being erected more than 100m from an existing fire hydrant.,,
14.9,14.9,unchanged,1.0,exact_number+difflib,"If additional hydrants are required, these should be provided in accordance with the following. a. For buildings provided with fire mains – within 90m of dry fire main inlets. b. For buildings not provided with fire mains – hydrants should be both of the following. i. Within 90m of an entrance to the building. ii. A maximum of 90m apart.","If additional hydrants are required, these should be provided in accordance with the following. a. For buildings provided with fire mains – within 90m of dry fire main inlets. b. For buildings not provided with fire mains – hydrants should be both of the following. i. Within 90m of an entrance to the building. ii. A maximum of 90m apart.",,
14.10,14.10,unchanged,1.0,exact_number+difflib,"Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251.","Each fire hydrant should be clearly indicated by a plate, fixed nearby in a conspicuous position, in accordance with BS 3251.",,
14.11,14.11,unchanged,1.0,exact_number+difflib,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990. Alternative supply of water,Guidance on aspects of the provision and siting of private fire hydrants is given in BS 9990. Alternative supply of water,,
14.12,14.12,unchanged,1.0,exact_number+difflib,An alternative source of water should be supplied where any of the following apply. a. No piped water supply is available. b. Pressure and flow in the water main are insufficient. c. An alternative source of supply is proposed.,An alternative source of water should be supplied where any of the following apply. a. No piped water supply is available. b. Pressure and flow in the water main are insufficient. c. An alternative source of supply is proposed.,,
14.13,14.13,unchanged,1.0,exact_number+difflib,"The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service. a. A charged static water tank with a minimum capacity of 45,000 litres. b. A spring, river, canal or pond that is capable of fulfilling both of the following conditions. i. Providing or storing a minimum of 45,000 litres of water at all times. ii. Providing access, space and a hardstanding for a pumping appliance. c. Any other water supply that the local fire and rescue service considers appropriate. 100 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5","The alternative source of water supply should be one of the following, subject to consultation with the local fire and rescue service. a. A charged static water tank with a minimum capacity of 45,000 litres. b. A spring, river, canal or pond that is capable of fulfilling both of the following conditions. i. Providing or storing a minimum of 45,000 litres of water at all times. ii. Providing access, space and a hardstanding for a pumping appliance. c. Any other water supply that the local fire and rescue service considers appropriate. 100 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5",,
15.1,15.1,unchanged,1.0,exact_number+difflib,"In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape.","In low rise buildings without deep basements, access for firefighting personnel is typically achieved by providing measures for fire service vehicle access in Section 13 and means of escape.",,
15.2,15.2,unchanged,1.0,exact_number+difflib,"A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1). The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7. Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and Diagram 15.2). See paraSse 1e5 .p2a, r1a5s.8 1 5a.n2d, 1 515.8.9 and 15.9 a. Any building b. Firefighting shafts serving flats Fire main outlet Fire main outlet Firefighting Firefighting Common Firefighting lobby stairs corridor stairs 7.5m max. Firefighting Firefighting lift in lift in lift shaft lift shaft Minimum fire resistance REI 120 from accommodation side and REI 60 from inside the shaft with E 60 S fire doors a Minimum fire resistance REI 60 from both sides with E 30 S fire doors a NOTES: 1. Outlets from a fire main should be located in the firefighting 3. A firefighting lift is required if the building has a floor more lobby or, in the case of a shaft serving flats, in the firefighting than 18m above, or more than 10m below, fire service vehicle stairway (see Diagram b). access level. 2. Smoke control should be provided in accordance with BS 9999 4. This diagram is only to illustrate the basic components and is or, where the firefighting shaft only serves flats, the provisions not meant to represent the only acceptable layout. The for smoke control given in paragraph 3.49 may be followed firefighting shaft should be constructed generally in instead. accordance with section 6 of BS 9999. 5. For the minimum fire resistance of lift doors see Table C1. Diagram 15.1 Components of a firefighting shaft 101 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 See para 15.2 102 Approved Document B Volume 1, 2019 edition Building Regulations 2010 m81 > m01 > O N L I N E V E R S I O N Buildings in which firefighting shafts should be provided, showing which storeys need to be served a. Any building b. Any building c. Any building The upper storeys in any The basement storeys in any The basement storey(s) in any building with a storey building with a basement more building with two or more more than 18m above than 10m below fire service vehicle basements each exceeding 900m2 fire service vehicle access level access level Fire service vehicle access level Two or more basement storeys each exceeding 900m2 NOTES: Extent of Extent of 1. Height excludes any top storey(s) consisting firefighting firefighting exclusively of plant rooms. stair lift 2. Firefighting shafts should serve all floors through which they pass. Diagram 15.2 Provision of firefighting shafts O N L I N E V E R S I O N O N L I N E V E R S I O N B5 See para 15.7 With sprinklers a. b. F F F 60 m Without sprinklers c. m Floor plan within 60m hose laying distance of fire main outlet 45 Floor plan within 45m hose laying distance of fire main outlet F Hose reach F Fire main outlet in firefighting shaft H Dry or wet fire main 60 m Additional hose coverage required d. e. H F H F F 45 m H NOTES: 1 . Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose. If this route is not known, the distance should be taken at two-thirds of the direct distance 2 . The fire main outlet should be located according to Section 14. Diagram 15.3 Location of firefighting shafts: hose laying distances 103 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N","A building with a storey more than 18m above the fire and rescue service vehicle access level should have one or more firefighting shafts, each containing a firefighting lift (Diagram 15.1). The number and location of firefighting shafts should comply with paragraphs 15.4 to 15.7. Firefighting shafts are not required to serve a basement that is not large or deep enough to need one (see paragraph 15.3 and Diagram 15.2). See paraSse 1e5 .p2a, r1a5s.8 1 5a.n2d, 1 515.8.9 and 15.9 a. Any building b. Firefighting shafts serving flats Fire main outlet Fire main outlet Firefighting Firefighting Common Firefighting lobby stairs corridor stairs 7.5m max. Firefighting Firefighting lift in lift in lift shaft lift shaft Minimum fire resistance REI 120 from accommodation side and REI 60 from inside the shaft with E 60 S fire doors a Minimum fire resistance REI 60 from both sides with E 30 S fire doors a NOTES: 1. Outlets from a fire main should be located in the firefighting 3. A firefighting lift is required if the building has a floor more lobby or, in the case of a shaft serving flats, in the firefighting than 18m above, or more than 10m below, fire service vehicle stairway (see Diagram b). access level. 2. Smoke control should be provided in accordance with BS 9999 4. This diagram is only to illustrate the basic components and is or, where the firefighting shaft only serves flats, the provisions not meant to represent the only acceptable layout. The for smoke control given in paragraph 3.49 may be followed firefighting shaft should be constructed generally in instead. accordance with section 6 of BS 9999. 5. For the minimum fire resistance of lift doors see Table C1. Diagram 15.1 Components of a firefighting shaft 101 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 See para 15.2 102 Approved Document B Volume 1, 2019 edition Building Regulations 2010 m81 > m01 > O N L I N E V E R S I O N Buildings in which firefighting shafts should be provided, showing which storeys need to be served a. Any building b. Any building c. Any building The upper storeys in any The basement storeys in any The basement storey(s) in any building with a storey building with a basement more building with two or more more than 18m above than 10m below fire service vehicle basements each exceeding 900m2 fire service vehicle access level access level Fire service vehicle access level Two or more basement storeys each exceeding 900m2 NOTES: Extent of Extent of 1. Height excludes any top storey(s) consisting firefighting firefighting exclusively of plant rooms. stair lift 2. Firefighting shafts should serve all floors through which they pass. Diagram 15.2 Provision of firefighting shafts O N L I N E V E R S I O N O N L I N E V E R S I O N B5 See para 15.7 With sprinklers a. b. F F F 60 m Without sprinklers c. m Floor plan within 60m hose laying distance of fire main outlet 45 Floor plan within 45m hose laying distance of fire main outlet F Hose reach F Fire main outlet in firefighting shaft H Dry or wet fire main 60 m Additional hose coverage required d. e. H F H F F 45 m H NOTES: 1 . Hose laying distance should be measured from the fire main outlet along the route suitable for laying hose. If this route is not known, the distance should be taken at two-thirds of the direct distance 2 . The fire main outlet should be located according to Section 14. Diagram 15.3 Location of firefighting shafts: hose laying distances 103 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N",,
15.3,15.3,unchanged,1.0,exact_number+difflib,"A building with basement storeys should have firefighting shafts in accordance with the following. a. There is a basement more than 10m below the fire and rescue service vehicle access level. The firefighting shafts should contain firefighting lifts. b. There are two or more basement storeys, each with a minimum area of 900m2. The firefighting shafts do not need to include firefighting lifts. The building’s height and size determine whether firefighting shafts also serve upper storeys.","A building with basement storeys should have firefighting shafts in accordance with the following. a. There is a basement more than 10m below the fire and rescue service vehicle access level. The firefighting shafts should contain firefighting lifts. b. There are two or more basement storeys, each with a minimum area of 900m2. The firefighting shafts do not need to include firefighting lifts. The building’s height and size determine whether firefighting shafts also serve upper storeys.",,
15.4,15.4,unchanged,1.0,exact_number+difflib,Firefighting shafts should serve all storeys through which they pass.,Firefighting shafts should serve all storeys through which they pass.,,
15.5,15.5,unchanged,1.0,exact_number+difflib,A minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following. a. A floor area of 900m2 or more. b. A floor level 18m or more above the fire and rescue service vehicle access level.,A minimum of two firefighting shafts should be provided to buildings with a storey that has both of the following. a. A floor area of 900m2 or more. b. A floor level 18m or more above the fire and rescue service vehicle access level.,,
15.6,15.6,unchanged,1.0,exact_number+difflib,"Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7. Distances should be measured from the fire main outlet on a route suitable for laying a hose. NOTE: If the internal layout is not known, the distance should be measured at two-thirds of the direct distance.","Firefighting shafts and protected stairways should be positioned such that every part of each storey more than 18m above the fire and rescue service vehicle access level complies with the maximum distances given in paragraph 15.7. Distances should be measured from the fire main outlet on a route suitable for laying a hose. NOTE: If the internal layout is not known, the distance should be measured at two-thirds of the direct distance.",,
15.7,15.7,unchanged,1.0,exact_number+difflib,"In any building, the hose laying distance should meet all of the following conditions. a. A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3). b. Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3)). Design and construction of firefighting shafts","In any building, the hose laying distance should meet all of the following conditions. a. A maximum of 60m from the fire main outlet in a firefighting shaft (see Diagram 15.3). b. Additionally, where sprinklers have not been provided in accordance with Appendix E, the hose laying distance should be a maximum of 45m from a fire main outlet in a protected stairway (although this does not imply that the protected stairway needs to be designed as a firefighting shaft (see Diagram 15.3)). Design and construction of firefighting shafts",,
15.8,15.8,unchanged,1.0,exact_number+difflib,"Firefighting stairs and firefighting lifts should be approached from either of the following. a. A firefighting lobby. b. A protected corridor or protected lobby that complies with the following guidance. i. Means of escape (Section 3). ii. Compartmentation (Section 7). Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999). Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft. Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1). 104 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5","Firefighting stairs and firefighting lifts should be approached from either of the following. a. A firefighting lobby. b. A protected corridor or protected lobby that complies with the following guidance. i. Means of escape (Section 3). ii. Compartmentation (Section 7). Both the stair and lobby of the firefighting shaft should be provided with a means of venting smoke and heat (see clause 27.1 of BS 9999). Only services associated with the firefighting shaft, such as ventilation systems and lighting for the firefighting shafts, should pass through or be contained within the firefighting shaft. Doors of a firefighting lift landing should be a maximum of 7.5m from the door to the firefighting stair (Diagram 15.1). 104 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5",,
15.9,15.9,unchanged,1.0,exact_number+difflib,"Firefighting shafts should achieve a minimum fire resistance of REI 120. A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1). a. Constructions separating the firefighting shaft from the rest of the building. b. Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby.","Firefighting shafts should achieve a minimum fire resistance of REI 120. A minimum of REI 60 is acceptable for either of the following (see Diagram 15.1). a. Constructions separating the firefighting shaft from the rest of the building. b. Constructions separating the firefighting stair, firefighting lift shaft and firefighting lobby.",,
15.10,15.10,unchanged,1.0,exact_number+difflib,All firefighting shafts should have fire mains with outlet connections and valves at every storey.,All firefighting shafts should have fire mains with outlet connections and valves at every storey.,,
15.11,15.11,unchanged,1.0,exact_number+difflib,A firefighting lift installation includes all of the following. a. Lift car. b. Lift well. c. Lift machinery space. d. Lift control system. e. Lift communications system. The lift shaft should be constructed in accordance with Section 6 of BS 9999. Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20. Rolling shutters in compartment walls,A firefighting lift installation includes all of the following. a. Lift car. b. Lift well. c. Lift machinery space. d. Lift control system. e. Lift communications system. The lift shaft should be constructed in accordance with Section 6 of BS 9999. Firefighting lift installations should conform to BS EN 81-72 and BS EN 81-20. Rolling shutters in compartment walls,,
15.12,15.12,modified,0.653,exact_number+difflib,"The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder. 105 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N",The fire and rescue service should be able to manually open and close rolling shutters without the use of a ladder. Wayfinding signage for the fire service,,
16.1,16.1,unchanged,1.0,exact_number+difflib,"Heat and smoke from basement fires vented via stairs can inhibit access for firefighting personnel. This may be reduced by providing smoke outlets, or smoke vents, which allow heat and smoke to escape from the basement levels to the open air. They can also be used by the fire and rescue service to let cooler air into the basements (Diagram 16.1).","Heat and smoke from basement fires vented via stairs can inhibit access for firefighting personnel. This may be reduced by providing smoke outlets, or smoke vents, which allow heat and smoke to escape from the basement levels to the open air. They can also be used by the fire and rescue service to let cooler air into the basements (Diagram 16.1).",,
16.2,16.2,unchanged,1.0,exact_number+difflib,"Each basement space should have one or more smoke outlets. Where this is not practicable (for example, the plan area is deep and the amount of external wall is restricted by adjoining buildings), the perimeter basement spaces may be vented, with other spaces vented indirectly by opening connecting doors. This does not apply for places of special fire hazard (see paragraph 16.7). If a basement is compartmented, each compartment should have one or more smoke outlets, rather than indirect venting. A basement storey or compartment containing rooms with doors or windows does not need smoke outlets.","Each basement space should have one or more smoke outlets. Where this is not practicable (for example, the plan area is deep and the amount of external wall is restricted by adjoining buildings), the perimeter basement spaces may be vented, with other spaces vented indirectly by opening connecting doors. This does not apply for places of special fire hazard (see paragraph 16.7). If a basement is compartmented, each compartment should have one or more smoke outlets, rather than indirect venting. A basement storey or compartment containing rooms with doors or windows does not need smoke outlets.",,
16.3,16.3,unchanged,1.0,exact_number+difflib,"Smoke outlets connecting directly to the open air should be provided from every basement storey, except for any basement storey that has both of the following. a. A maximum floor area of 200m2. b. A floor a maximum of 3m below the adjacent ground level.","Smoke outlets connecting directly to the open air should be provided from every basement storey, except for any basement storey that has both of the following. a. A maximum floor area of 200m2. b. A floor a maximum of 3m below the adjacent ground level.",,
16.4,16.4,unchanged,1.0,exact_number+difflib,Strong rooms do not need to be provided with smoke outlets. Natural smoke outlets,Strong rooms do not need to be provided with smoke outlets. Natural smoke outlets,,
16.5,16.5,unchanged,1.0,exact_number+difflib,"Smoke outlets should be both of the following. a. Sited at high level in either the ceiling or wall of the space they serve. b. Evenly distributed around the perimeter, to discharge to the open air.","Smoke outlets should be both of the following. a. Sited at high level in either the ceiling or wall of the space they serve. b. Evenly distributed around the perimeter, to discharge to the open air.",,
16.6,16.6,unchanged,1.0,exact_number+difflib,The combined clear cross-sectional area of all smoke outlets should be a minimum of 1/40 of the area of the floor of the storey they serve.,The combined clear cross-sectional area of all smoke outlets should be a minimum of 1/40 of the area of the floor of the storey they serve.,,
16.7,16.7,unchanged,1.0,exact_number+difflib,Separate outlets should be provided from places of special fire hazard.,Separate outlets should be provided from places of special fire hazard.,,
16.8,16.8,unchanged,1.0,exact_number+difflib,"If the smoke outlet terminates at a point that is not readily accessible, it should be kept unobstructed and covered only with a class A1 grille or louvre.","If the smoke outlet terminates at a point that is not readily accessible, it should be kept unobstructed and covered only with a class A1 grille or louvre.",,
16.9,16.9,unchanged,1.0,exact_number+difflib,"If the smoke outlet terminates in a readily accessible position, it may be covered by a panel, stallboard or pavement light that can be broken out or opened. The position of covered smoke outlets should be suitably indicated.","If the smoke outlet terminates in a readily accessible position, it may be covered by a panel, stallboard or pavement light that can be broken out or opened. The position of covered smoke outlets should be suitably indicated.",,
16.10,16.10,modified,0.783,exact_number+difflib,"Outlets should not be placed where they prevent the use of escape routes from the building. 106 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5 Mechanical smoke extract","Outlets should not be placed where they prevent the use of escape routes from the building. 107 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N Mechanical smoke extract",,
16.11,16.11,unchanged,1.0,exact_number+difflib,"If basement storeys are fitted with a sprinkler system in accordance with Appendix E, a mechanical smoke extraction system may be provided as an alternative to natural venting. Sprinklers do not need to be installed on the other storeys unless needed for other reasons. Car parks are not normally expected to be fitted with sprinklers (see Section 11 of Approved Document B Volume 2).","If basement storeys are fitted with a sprinkler system in accordance with Appendix E, a mechanical smoke extraction system may be provided as an alternative to natural venting. Sprinklers do not need to be installed on the other storeys unless needed for other reasons. Car parks are not normally expected to be fitted with sprinklers (see Section 11 of Approved Document B Volume 2).",,
16.12,16.12,modified,0.944,exact_number+difflib,"The air extraction system should comply with all of the following. a. It should give at least 10 air changes per hour. b. It should be capable of handling gas temperatures of 300°C for not less than one hour. c. It should do either of the following. i. Be activated automatically if the sprinkler system activates. ii. Be activated by an automatic fire detection system that conforms to BS 5839-1 (minimum L3 standard). Further information on equipment for removing hot smoke is given in BS EN 12101-3. See para 16.1 External External wall wall Fire resisting Stallboard construction outlet with grille or Basement outlet removable with break-out or cover openable cover GROUND FLOOR GROUND FLOOR Basement Basement Diagram 16.1 Fire resisting construction for smoke outlet shafts 107 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N B5 O N L I N E V E R S I O N Construction of outlet ducts or shafts","The air extraction system should comply with all of the following. a. It should give at least 10 air changes per hour. b. It should be capable of handling gas temperatures of 300°C for not less than one hour. c. It should do either of the following. i. Be activated automatically if the sprinkler system activates. ii. Be activated by an automatic fire detection system that conforms to BS 5839-1 (minimum L3 standard). Further information on equipment for removing hot smoke is given in BS EN 12101-3. See para 16.1 External External wall wall Fire resisting Stallboard construction outlet with grille or Basement outlet removable with break-out or cover openable cover GROUND FLOOR GROUND FLOOR Basement Basement Diagram 16.1 Fire resisting construction for smoke outlet shafts 108 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N B5 Construction of outlet ducts or shafts",,
16.13,16.13,unchanged,1.0,exact_number+difflib,"Outlet ducts or shafts, including any bulkheads over them (see Diagram 16.1), should be enclosed in construction of class A1 rating and fire resistance at least equal to that of the element through which they pass.","Outlet ducts or shafts, including any bulkheads over them (see Diagram 16.1), should be enclosed in construction of class A1 rating and fire resistance at least equal to that of the element through which they pass.",,
16.14,16.14,modified,0.954,exact_number+difflib,"Natural smoke outlet shafts should be separated from each other using construction of class A1 rating and fire resistance at least equal to that of the storeys they serve, where the shafts are either of the following. a. From different compartments of the same basement storey. b. From different basement storeys. 108 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N R38 Regulation 38: Fire safety information This section deals with the following regulation of the Building Regulations 2010. Fire safety information 38. (1) This regulation applies where building work— (a) consists of or includes the erection or extension of a relevant building; or (b) is carried out in connection with a relevant change of use of a building, and Part B of Schedule 1 imposes a requirement in relation to the work. (2) The person carrying out the work shall give fire safety information to the responsible person not later than the date of completion of the work, or the date of occupation of the building or extension, whichever is the earlier. (3) In this regulation— (a) “fire safety information” means information relating to the design and construction of the building or extension, and the services, fittings and equipment provided in or in connection with the building or extension which will assist the responsible person to operate and maintain the building or extension with reasonable safety; (b) a “relevant building” is a building to which the Regulatory Reform (Fire Safety) Order 2005 applies, or will apply after the completion of building work; (c) a “relevant change of use” is a material change of use where, after the change of use takes place, the Regulatory Reform (Fire Safety) Order 2005 will apply, or continue to apply, to the building; and (d) “responsible person” has the meaning given by article 3 of the Regulatory Reform (Fire Safety) Order 2005. Intention The aim of this regulation is to ensure that the person responsible for the building has sufficient information relating to fire safety to enable them to manage the building effectively. The aim of regulation 38 will be achieved when the person responsible for the building has all the information to enable them to do all of the following. a. Understand and implement the fire safety strategy of the building. b. Maintain any fire safety system provided in the building. c. Carry out an effective fire risk assessment of the building. 109 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N R38 O N L I N E V E R S I O N","Natural smoke outlet shafts should be separated from each other using construction of class A1 rating and fire resistance at least equal to that of the storeys they serve, where the shafts are either of the following. a. From different compartments of the same basement storey. b. From different basement storeys. 109 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N R38 O N L I N E V E R S I O N Regulation 38: Fire safety information This section deals with the following regulation of the Building Regulations 2010. Fire safety information 38. (1) This regulation applies where building work— (a) consists of or includes the erection or extension of a relevant building; or (b) is carried out in connection with a relevant change of use of a building, and Part B of Schedule 1 imposes a requirement in relation to the work. (2) The person carrying out the work shall give fire safety information to the responsible person not later than the date of completion of the work, or the date of occupation of the building or extension, whichever is the earlier. (3) In this regulation— (a) “fire safety information” means information relating to the design and construction of the building or extension, and the services, fittings and equipment provided in or in connection with the building or extension which will assist the responsible person to operate and maintain the building or extension with reasonable safety; (b) a “relevant building” is a building to which the Regulatory Reform (Fire Safety) Order 2005 applies, or will apply after the completion of building work; (c) a “relevant change of use” is a material change of use where, after the change of use takes place, the Regulatory Reform (Fire Safety) Order 2005 will apply, or continue to apply, to the building; and (d) “responsible person” has the meaning given by article 3 of the Regulatory Reform (Fire Safety) Order 2005. Intention The aim of this regulation is to ensure that the person responsible for the building has sufficient information relating to fire safety to enable them to manage the building effectively. The aim of regulation 38 will be achieved when the person responsible for the building has all the information to enable them to do all of the following. a. Understand and implement the fire safety strategy of the building. b. Maintain any fire safety system provided in the building. c. Carry out an effective fire risk assessment of the building. 110 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N R38",,
17.1,17.1,unchanged,1.0,exact_number+difflib,"For building work involving the erection or extension of a relevant building (i.e. a building to which the Regulatory Reform (Fire Safety) Order 2005 applies, or will apply), or the relevant change of use of a building, fire safety information should be given to the responsible person at one of the following times. a. When the project is complete. b. When the building or extension is first occupied.","For building work involving the erection or extension of a relevant building (i.e. a building to which the Regulatory Reform (Fire Safety) Order 2005 applies, or will apply), or the relevant change of use of a building, fire safety information should be given to the responsible person at one of the following times. a. When the project is complete. b. When the building or extension is first occupied.",,
17.2,17.2,unchanged,1.0,exact_number+difflib,"This section is a guide to the information that should be provided. Guidance is in terms of essential information and additional information for complex buildings; however, the level of detail required should be considered on a case-by-case basis. Essential information","This section is a guide to the information that should be provided. Guidance is in terms of essential information and additional information for complex buildings; however, the level of detail required should be considered on a case-by-case basis. Essential information",,
17.3,17.3,unchanged,1.0,exact_number+difflib,"Basic information on the location of fire protection measures may be sufficient. An as-built plan of the building should be provided showing all of the following. a. Escape routes – this should include exit capacity (i.e. the maximum allowable number of people for each storey and for the building). b. Location of fire-separating elements (including cavity barriers in walk-in spaces). c. Fire doorsets, fire doorsets fitted with a self-closing device and other doors equipped with relevant hardware. d. Locations of fire and/or smoke detector heads, alarm call points, detection/alarm control boxes, alarm sounders, fire safety signage, emergency lighting, fire extinguishers, dry or wet fire mains and other firefighting equipment, and hydrants outside the building. e. Any sprinkler systems, including isolating valves and control equipment. f. Any smoke control systems, or ventilation systems with a smoke control function, including mode of operation and control systems. g. Any high risk areas (e.g. heating machinery).","Basic information on the location of fire protection measures may be sufficient. An as-built plan of the building should be provided showing all of the following. a. Escape routes – this should include exit capacity (i.e. the maximum allowable number of people for each storey and for the building). b. Location of fire-separating elements (including cavity barriers in walk-in spaces). c. Fire doorsets, fire doorsets fitted with a self-closing device and other doors equipped with relevant hardware. d. Locations of fire and/or smoke detector heads, alarm call points, detection/alarm control boxes, alarm sounders, fire safety signage, emergency lighting, fire extinguishers, dry or wet fire mains and other firefighting equipment, and hydrants outside the building. e. Any sprinkler systems, including isolating valves and control equipment. f. Any smoke control systems, or ventilation systems with a smoke control function, including mode of operation and control systems. g. Any high risk areas (e.g. heating machinery).",,
17.4,17.4,modified,0.907,exact_number+difflib,"Details should be provided of all of the following. a. Specifications of fire safety equipment provided, including routine maintenance schedules. b. Any assumptions regarding the management of the building in the design of the fire safety arrangements. c. Any provision enabling the evacuation of disabled people, which can be used when designing personal emergency evacuation plans. 110 Approved Document B Volume 1, 2019 edition Building Regulations 2010 O N L I N E V E R S I O N O N L I N E V E R S I O N R38 Additional information for complex buildings","Details should be provided of all of the following. a. Specifications of fire safety equipment provided, including routine maintenance schedules. b. Any assumptions regarding the management of the building in the design of the fire safety arrangements. c. Any provision enabling the evacuation of disabled people, which can be used when designing personal emergency evacuation plans. 111 Building Regulations 2010 Approved Document B Volume 1, 2019 edition O N L I N E V E R S I O N R38 O N L I N E V E R S I O N Additional information for complex buildings",,
17.5,17.5,unchanged,1.0,exact_number+difflib,A detailed record should be provided of both of the following. a. The fire safety strategy. b. Procedures for operating and maintaining any fire protection measures. This should include an outline cause and effect matrix/strategy for the building. Further guidance is available in clause 9 and Annex H of BS 9999.,A detailed record should be provided of both of the following. a. The fire safety strategy. b. Procedures for operating and maintaining any fire protection measures. This should include an outline cause and effect matrix/strategy for the building. Further guidance is available in clause 9 and Annex H of BS 9999.,,
