old_clause_number,new_clause_number,predicted_change_type,similarity,method,old_text,new_text,gold_change_type,notes
5.13,5.13,unchanged,1.0,exact_number+difflib,"Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are a maximum of 15m high.","Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are a maximum of 15m high.",,
5.14,5.14,unchanged,1.0,exact_number+difflib,"Double-skinned insulated roof sheeting should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall.","Double-skinned insulated roof sheeting should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall.",,
5.15,5.15,unchanged,1.0,exact_number+difflib,"As an alternative to the provisions of paragraphs 5.12 to 5.14, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c). a. Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering. b. 200mm above the top surface of the adjoining roof covering where either of the following applies. i. The height difference between the two roofs is 375mm or more. ii. The roof coverings either side of the wall are of a material classified as B (t4). Roof covering over this distance to be designated B (t4) rated on deck of material of class A2-s3, d2 or better. Roof covering and deck could be composite structure, e.g. profiled steel cladding. Double-skinned insulated roof sheeting should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall. for a distance of 1500mm on either side of the wall may be needed to delay distortion at the junction (see paragraph 5.9). Wall Fire-stopping to be carried up to underside of roof covering, e.g. roof tiles. Roof covering to be designated B (t4) rated for at least this distance. Boarding (used as a substrate) or timber tiling battens may be carried over the wall provided that they are fully bedded in mortar (or other no less suitable material) where over the wall. Thermoplastic insulation materials should not be carried over the wall. Double-skinned insulated roof sheeting with a thermoplastic core should over the wall. Sarking felt may also be carried over the wall. members for a distance of 1500mm on either side of the wall may be needed to Wall delay distortion at the junction (see paragraph 5.9). Fire-stopping to be carried up to underside of roof covering, boarding or slab. Roof covering to be designated B (t4) rated for at least 1500mm either side of wall. Roofing battens and sarking felt may be carried over the wall. Fire-stopping to be carried up to underside of roof covering above and below sarking felt. NOTES: 1. Fire-stopping should be carried over the full thickness of the wall. 2. Fire-stopping should be extended into any eaves. 3. The compartment wall does not necessarily need to be constructed of masonry. The wall should be extended up through the roof for a height of at least 375mm above the top surface of the adjoining roof covering. Where there is a height difference of at least 375 mm between two roofs or Roof covering where the roof coverings on either side of the wall are B ROOF(t4) rated, the height of the upstand/parapet wall above the highest roof may be reduced to 200mm.","As an alternative to the provisions of paragraphs 5.12 to 5.14, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c). a. Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering. b. 200mm above the top surface of the adjoining roof covering where either of the following applies. i. The height difference between the two roofs is 375mm or more. ii. The roof coverings either side of the wall are of a material classified as B (t4). Roof covering over this distance to be designated B (t4) rated on deck of material of class A2-s3, d2 or better. Roof covering and deck could be composite structure, e.g. profiled steel cladding. Double-skinned insulated roof sheeting should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall. for a distance of 1500mm on either side of the wall may be needed to delay distortion at the junction (see paragraph 5.9). Wall Fire-stopping to be carried up to underside of roof covering, e.g. roof tiles. Roof covering to be designated B (t4) rated for at least this distance. Boarding (used as a substrate) or timber tiling battens may be carried over the wall provided that they are fully bedded in mortar (or other no less suitable material) where over the wall. Thermoplastic insulation materials should not be carried over the wall. Double-skinned insulated roof sheeting with a thermoplastic core should over the wall. Sarking felt may also be carried over the wall. members for a distance of 1500mm on either side of the wall may be needed to Wall delay distortion at the junction (see paragraph 5.9). Fire-stopping to be carried up to underside of roof covering, boarding or slab. Roof covering to be designated B (t4) rated for at least 1500mm either side of wall. Roofing battens and sarking felt may be carried over the wall. Fire-stopping to be carried up to underside of roof covering above and below sarking felt. NOTES: 1. Fire-stopping should be carried over the full thickness of the wall. 2. Fire-stopping should be extended into any eaves. 3. The compartment wall does not necessarily need to be constructed of masonry. The wall should be extended up through the roof for a height of at least 375mm above the top surface of the adjoining roof covering. Where there is a height difference of at least 375 mm between two roofs or Roof covering where the roof coverings on either side of the wall are B ROOF(t4) rated, the height of the upstand/parapet wall above the highest roof may be reduced to 200mm.",,
5.16,5.16,unchanged,1.0,exact_number+difflib,"Cavities in the construction of a building provide a ready route for the spread of smoke and flame, which can present a greater danger as any spread is concealed. For the purpose of this document, a cavity is considered to be any concealed space.","Cavities in the construction of a building provide a ready route for the spread of smoke and flame, which can present a greater danger as any spread is concealed. For the purpose of this document, a cavity is considered to be any concealed space.",,
5.17,5.17,unchanged,1.0,exact_number+difflib,"To reduce the potential for fire spread, cavity barriers should be provided for both of the following. a. To divide cavities. b. To close the edges of cavities. Cavity barriers should not be confused with fire-stopping details (Section 9).","To reduce the potential for fire spread, cavity barriers should be provided for both of the following. a. To divide cavities. b. To close the edges of cavities. Cavity barriers should not be confused with fire-stopping details (Section 9).",,
5.18,5.18,unchanged,1.0,exact_number+difflib,"Cavity barriers should be provided at all of the following locations. a. At the edges of cavities, including around openings (such as windows, doors and exit/entry points for services). compartment wall. c. At the junction between an internal cavity wall and every compartment floor, compartment wall or other wall or door assembly forming a fire resisting barrier. This does not apply where a wall meets the conditions of Diagram 5.3.","Cavity barriers should be provided at all of the following locations. a. At the edges of cavities, including around openings (such as windows, doors and exit/entry points for services). compartment wall. c. At the junction between an internal cavity wall and every compartment floor, compartment wall or other wall or door assembly forming a fire resisting barrier. This does not apply where a wall meets the conditions of Diagram 5.3.",,
5.19,5.19,unchanged,1.0,exact_number+difflib,"It is not appropriate to complete a line of compartment walls by fitting cavity barriers above them. The compartment wall should be extended to the underside of the floor or roof above. Close cavity at top of wall NOTES: (unless cavity is totally relation to fire resistance. 2. Domestic meter cupboards may be installed provided Opening that the following conditions are met: a. There are no more than two cupboards per dwelling b. The openings in the outer wall leaf are not bigger than Close cavity around opening c. The inner leaf is not penetrated except by a sleeve not more than 80(cid:31)80mm, which is fire-stopped. concrete each at least 75mm 3. Materials achieving class B-s3, d2 or worse may be thick placed within the cavity.","It is not appropriate to complete a line of compartment walls by fitting cavity barriers above them. The compartment wall should be extended to the underside of the floor or roof above. Close cavity at top of wall NOTES: (unless cavity is totally relation to fire resistance. 2. Domestic meter cupboards may be installed provided Opening that the following conditions are met: a. There are no more than two cupboards per dwelling b. The openings in the outer wall leaf are not bigger than Close cavity around opening c. The inner leaf is not penetrated except by a sleeve not more than 80(cid:31)80mm, which is fire-stopped. concrete each at least 75mm 3. Materials achieving class B-s3, d2 or worse may be thick placed within the cavity.",,
5.20,5.20,unchanged,1.0,exact_number+difflib,"Cavity barriers, tested from each side separately, should provide a minimum of both of the following: b. 15 minutes’ insulation (I 15). They may be formed by a construction provided for another purpose if it achieves the same performance.","Cavity barriers, tested from each side separately, should provide a minimum of both of the following: b. 15 minutes’ insulation (I 15). They may be formed by a construction provided for another purpose if it achieves the same performance.",,
5.21,5.21,unchanged,1.0,exact_number+difflib,"Cavity barriers in a stud wall or partition, or provided around openings, may be formed of any of the following. a. Steel, a minimum of 0.5mm thick. b. Timber, a minimum of 38mm thick. c. Polythene-sleeved mineral wool, or mineral wool slab, under compression when installed in the cavity. d. Calcium silicate, cement-based or gypsum-based boards, a minimum of 12mm thick. These do not necessarily achieve the performance specified in paragraph 5.20. NOTE: Cavity barriers provided around openings may be formed by the window or door frame, if the frame is constructed of steel or timber of the minimum thickness in (a) or (b), as appropriate.","Cavity barriers in a stud wall or partition, or provided around openings, may be formed of any of the following. a. Steel, a minimum of 0.5mm thick. b. Timber, a minimum of 38mm thick. c. Polythene-sleeved mineral wool, or mineral wool slab, under compression when installed in the cavity. d. Calcium silicate, cement-based or gypsum-based boards, a minimum of 12mm thick. These do not necessarily achieve the performance specified in paragraph 5.20. NOTE: Cavity barriers provided around openings may be formed by the window or door frame, if the frame is constructed of steel or timber of the minimum thickness in (a) or (b), as appropriate.",,
5.22,5.22,unchanged,1.0,exact_number+difflib,"Cavity barriers should be tightly fitted to a rigid construction and mechanically fixed in position. If this is not possible (e.g. where a cavity barrier joins to slates, tiles, corrugated sheeting or similar materials) the junction should be fire-stopped.","Cavity barriers should be tightly fitted to a rigid construction and mechanically fixed in position. If this is not possible (e.g. where a cavity barrier joins to slates, tiles, corrugated sheeting or similar materials) the junction should be fire-stopped.",,
5.23,5.23,unchanged,1.0,exact_number+difflib,"Cavity barriers should be fixed so their performance is unlikely to be made ineffective by any of the following. a. Movement of the building due to subsidence, shrinkage or temperature change, and movement of the external envelope due to wind. b. During a fire, collapse of services penetrating the cavity barriers, either by the failure of the supporting system or through degradation of the service itself (e.g. by melting or burning). c. During a fire, failure of the cavity barrier fixings. (In roof spaces, where cavity barriers are fixed to roof members, there is no expectation of fire resistance from roof members provided for the d. During a fire, failure of any material or construction to which cavity barriers abut. (For example, a suspended ceiling that continues over a fire resisting wall or partition collapses, and the cavity barrier fails prematurely because the ceiling was not designed to provide a minimum fire","Cavity barriers should be fixed so their performance is unlikely to be made ineffective by any of the following. a. Movement of the building due to subsidence, shrinkage or temperature change, and movement of the external envelope due to wind. b. During a fire, collapse of services penetrating the cavity barriers, either by the failure of the supporting system or through degradation of the service itself (e.g. by melting or burning). c. During a fire, failure of the cavity barrier fixings. (In roof spaces, where cavity barriers are fixed to roof members, there is no expectation of fire resistance from roof members provided for the d. During a fire, failure of any material or construction to which cavity barriers abut. (For example, a suspended ceiling that continues over a fire resisting wall or partition collapses, and the cavity barrier fails prematurely because the ceiling was not designed to provide a minimum fire",,
5.24,5.24,unchanged,1.0,exact_number+difflib,"Openings should be limited to the following. a. Fire doorsets with a minimum E 30 rating, fitted in accordance with Appendix C. b. The passage of pipes that follow the provisions in Section 9. c. The passage of cables or conduits containing one or more cables. d. Openings fitted with a suitably mounted and appropriate fire damper. e. Ducts that are either of the following. i. Fire resisting (minimum E 30). ii. Fitted with a suitably mounted and appropriate fire damper where they pass through the cavity barrier. NOTE: For further guidance on openings in cavity barriers see Section 9.","Openings should be limited to the following. a. Fire doorsets with a minimum E 30 rating, fitted in accordance with Appendix C. b. The passage of pipes that follow the provisions in Section 9. c. The passage of cables or conduits containing one or more cables. d. Openings fitted with a suitably mounted and appropriate fire damper. e. Ducts that are either of the following. i. Fire resisting (minimum E 30). ii. Fitted with a suitably mounted and appropriate fire damper where they pass through the cavity barrier. NOTE: For further guidance on openings in cavity barriers see Section 9.",,
6.1,6.1,unchanged,1.0,exact_number+difflib,"Elements such as structural frames, beams, columns, loadbearing walls (internal and external), floor structures and gallery structures should have, as a minimum, the fire resistance given in Appendix B, Table B3. NOTE: If one element of structure supports or stabilises another, as a minimum the supporting element should have the same fire resistance as the other element.","Elements such as structural frames, beams, columns, loadbearing walls (internal and external), floor structures and gallery structures should have, as a minimum, the fire resistance given in Appendix B, Table B3. NOTE: If one element of structure supports or stabilises another, as a minimum the supporting element should have the same fire resistance as the other element.",,
6.2,6.2,unchanged,1.0,exact_number+difflib,"The following are excluded from the definition of ‘element of structure’. a. A structure that supports only a roof, unless either of the following applies. i. The roof performs the function of a floor, such as for parking vehicles, or as a means of escape. ii. The structure is essential for the stability of an external wall that needs to be fire resisting (e.g. to achieve compartmentation or for the purposes of preventing fire spread between buildings). b. The lowest floor of the building. c. A platform floor. d. External walls, such as curtain walls or other forms of cladding, which transmit only self weight and wind loads and do not transmit floor load. NOTE: In some cases, structural members within a roof may be essential for the structural stability system of the building. In these cases, the structural members in the roof do not just support a roof and must demonstrate the relevant fire resistance for the building as required by the note to paragraph 6.1 above.","The following are excluded from the definition of ‘element of structure’. a. A structure that supports only a roof, unless either of the following applies. i. The roof performs the function of a floor, such as for parking vehicles, or as a means of escape. ii. The structure is essential for the stability of an external wall that needs to be fire resisting (e.g. to achieve compartmentation or for the purposes of preventing fire spread between buildings). b. The lowest floor of the building. c. A platform floor. d. External walls, such as curtain walls or other forms of cladding, which transmit only self weight and wind loads and do not transmit floor load. NOTE: In some cases, structural members within a roof may be essential for the structural stability system of the building. In these cases, the structural members in the roof do not just support a roof and must demonstrate the relevant fire resistance for the building as required by the note to paragraph 6.1 above.",,
6.3,6.3,unchanged,1.0,exact_number+difflib,"If a loadbearing wall is any of the following, guidance in other sections may also apply. a. A compartment wall (including a wall common to two buildings): Section 7. b. Enclosing a place of special fire hazard: Section 7. c. Protecting a means of escape: Sections 2 and 3. d. An external wall: Sections 10 and 11. e. Enclosing a firefighting shaft: Section 15.","If a loadbearing wall is any of the following, guidance in other sections may also apply. a. A compartment wall (including a wall common to two buildings): Section 7. b. Enclosing a place of special fire hazard: Section 7. c. Protecting a means of escape: Sections 2 and 3. d. An external wall: Sections 10 and 11. e. Enclosing a firefighting shaft: Section 15.",,
6.4,6.4,unchanged,1.0,exact_number+difflib,"If a floor is also a compartment floor, see Section 7.","If a floor is also a compartment floor, see Section 7.",,
6.5,6.5,unchanged,1.0,exact_number+difflib,"Where an existing dwellinghouse or other building is converted into flats, a review of the existing construction should be carried out. Retained timber floors may make it difficult to meet the relevant provisions for fire resistance.","Where an existing dwellinghouse or other building is converted into flats, a review of the existing construction should be carried out. Retained timber floors may make it difficult to meet the relevant provisions for fire resistance.",unchanged,
6.6,6.6,unchanged,1.0,exact_number+difflib,"In a converted building with a maximum of three storeys, a minimum REI 30 fire resistance could be accepted for elements of structure if the means of escape conform to the provisions of Section 3.","In a converted building with a maximum of three storeys, a minimum REI 30 fire resistance could be accepted for elements of structure if the means of escape conform to the provisions of Section 3.",,
6.7,6.7,unchanged,1.0,exact_number+difflib,"In a converted building with four or more storeys, the full standard of fire resistance given in Appendix B is necessary.","In a converted building with four or more storeys, the full standard of fire resistance given in Appendix B is necessary.",unchanged,
7.1,7.1,unchanged,1.0,exact_number+difflib,"All of the following should be provided as compartment walls and compartment floors and should have, as a minimum, the fire resistance given in Appendix B, Table B3. a. Any floor and wall separating a flat from another part of the building. b. Any wall enclosing a refuse storage chamber. c. Any wall common to two or more buildings.","All of the following should be provided as compartment walls and compartment floors and should have, as a minimum, the fire resistance given in Appendix B, Table B3. a. Any floor and wall separating a flat from another part of the building. b. Any wall enclosing a refuse storage chamber. c. Any wall common to two or more buildings.",,
7.2,7.2,unchanged,1.0,exact_number+difflib,Fire resisting construction enclosing these places should achieve minimum REI 30. These walls and floors are not compartment walls and compartment floors.,Fire resisting construction enclosing these places should achieve minimum REI 30. These walls and floors are not compartment walls and compartment floors.,,
7.3,7.3,unchanged,1.0,exact_number+difflib,Parts of a building occupied mainly for different purposes should be separated from one another by compartment walls and/or compartment floors. Compartmentation is not needed if one of the different purposes is ancillary to the other. See paragraphs 0.18 and 0.19.,Parts of a building occupied mainly for different purposes should be separated from one another by compartment walls and/or compartment floors. Compartmentation is not needed if one of the different purposes is ancillary to the other. See paragraphs 0.18 and 0.19.,,
7.4,7.4,modified,0.6,exact_number+difflib,"Blocks of flats with a floor more than 30m above ground level should be fitted with a sprinkler system throughout the building in accordance with Appendix E. NOTE: Sprinklers are not required in the common areas such as stairs, corridors or landings when these areas are fire sterile.","Blocks of flats with a top storey more than 11m above ground level (see Diagram D6) should be fitted with a sprinkler system throughout the building in accordance with Appendix E. NOTE: Sprinklers should be provided within the individual flats, they do not need to be provided in the common areas such as stairs, corridors or landings when these areas are fire sterile.",modified,
7.5,7.5,unchanged,1.0,exact_number+difflib,"All compartment walls and compartment floors should achieve both of the following. a. Form a complete barrier to fire between the compartments they separate. b. Have the appropriate fire resistance, as given in Appendix B, Tables B3 and B4.","All compartment walls and compartment floors should achieve both of the following. a. Form a complete barrier to fire between the compartments they separate. b. Have the appropriate fire resistance, as given in Appendix B, Tables B3 and B4.",unchanged,
7.6,7.6,unchanged,1.0,exact_number+difflib,"Timber beams, joists, purlins and rafters may be built into or carried through a masonry or concrete compartment wall if the openings for them are both of the following. a. As small as practicable. b. Fire-stopped. If trussed rafters bridge the wall, failure of the truss due to a fire in one compartment should not cause failure of the truss in another compartment.","Timber beams, joists, purlins and rafters may be built into or carried through a masonry or concrete compartment wall if the openings for them are both of the following. a. As small as practicable. b. Fire-stopped. If trussed rafters bridge the wall, failure of the truss due to a fire in one compartment should not cause failure of the truss in another compartment.",,
7.7,7.7,unchanged,1.0,exact_number+difflib,"Where services could provide a source of ignition, the risk of fire developing and spreading into adjacent compartments should be controlled.","Where services could provide a source of ignition, the risk of fire developing and spreading into adjacent compartments should be controlled.",,
7.8,7.8,unchanged,1.0,exact_number+difflib,"Adjoining buildings should only be separated by walls, not floors. Compartment walls common to two or more buildings should comply with both of the following. a. Run the full height of the building in a continuous vertical plane. b. Be continued through any roof space to the underside of the roof (see Diagram 5.2).","Adjoining buildings should only be separated by walls, not floors. Compartment walls common to two or more buildings should comply with both of the following. a. Run the full height of the building in a continuous vertical plane. b. Be continued through any roof space to the underside of the roof (see Diagram 5.2).",,
7.9,7.9,unchanged,1.0,exact_number+difflib,Compartment walls forming a separated part of a building should run the full height of the building in a continuous vertical plane. Separated parts can be assessed independently to determine the appropriate standard of fire resistance in each. The two separated parts can have different standards of fire resistance.,Compartment walls forming a separated part of a building should run the full height of the building in a continuous vertical plane. Separated parts can be assessed independently to determine the appropriate standard of fire resistance in each. The two separated parts can have different standards of fire resistance.,,
7.10,7.10,unchanged,1.0,exact_number+difflib,Compartment walls not described in paragraphs 7.8 and 7.9 should run the full height of the storey in which they are situated.,Compartment walls not described in paragraphs 7.8 and 7.9 should run the full height of the storey in which they are situated.,,
7.11,7.11,unchanged,1.0,exact_number+difflib,Compartment walls in a top storey beneath a roof should be continued through the roof space.,Compartment walls in a top storey beneath a roof should be continued through the roof space.,,
7.12,7.12,unchanged,1.0,exact_number+difflib,"At the junction with another compartment wall or an external wall, the fire resistance of the compartmentation should be maintained. Fire-stopping that meets the provisions in paragraphs 9.24 to 9.29 should be provided.","At the junction with another compartment wall or an external wall, the fire resistance of the compartmentation should be maintained. Fire-stopping that meets the provisions in paragraphs 9.24 to 9.29 should be provided.",,
7.13,7.13,unchanged,1.0,exact_number+difflib,"At the junction of a compartment floor and an external wall with no fire resistance, the external wall should be restrained at floor level. The restraint should reduce movement of the wall away from the floor if exposed to fire.","At the junction of a compartment floor and an external wall with no fire resistance, the external wall should be restrained at floor level. The restraint should reduce movement of the wall away from the floor if exposed to fire.",,
7.14,7.14,unchanged,1.0,exact_number+difflib,"Compartment walls should be able to accommodate deflection of the floor, when exposed to fire, by either of the following means. a. Between the wall and floor, provide a head detail that is capable of maintaining its integrity while deforming. b. Design the wall so it maintains its integrity by resisting the additional vertical load from the floor above. Where compartment walls are located within the middle half of a floor between vertical supports, the deflection may be assumed to be 40mm unless a smaller value can be justified by assessment. Outside this area, the limit can be reduced linearly to zero at the supports. For steel beams that do not have the required fire resistance, reference should be made to SCI Publication P288.","Compartment walls should be able to accommodate deflection of the floor, when exposed to fire, by either of the following means. a. Between the wall and floor, provide a head detail that is capable of maintaining its integrity while deforming. b. Design the wall so it maintains its integrity by resisting the additional vertical load from the floor above. Where compartment walls are located within the middle half of a floor between vertical supports, the deflection may be assumed to be 40mm unless a smaller value can be justified by assessment. Outside this area, the limit can be reduced linearly to zero at the supports. For steel beams that do not have the required fire resistance, reference should be made to SCI Publication P288.",unchanged,
7.15,7.15,unchanged,1.0,exact_number+difflib,"The requirements are the same as for dwellinghouses, detailed in paragraphs 5.11 and 5.12.","The requirements are the same as for dwellinghouses, detailed in paragraphs 5.11 and 5.12.",,
7.16,7.16,unchanged,1.0,exact_number+difflib,"Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are both of the following. a. A maximum of 15m high. b. In one of the following purpose groups. (institutional)’ (purpose group 2(a)). ii. ‘Office’ (purpose group 3). iii. ‘Assembly and recreation’ (purpose group 5).","Materials achieving class B-s3, d2 or worse used as a substrate to the roof covering and any timber tiling battens, fully bedded in mortar or other suitable material for the width of the wall (Diagram 5.2b), may extend over the compartment wall in buildings that are both of the following. a. A maximum of 15m high. b. In one of the following purpose groups. (institutional)’ (purpose group 2(a)). ii. ‘Office’ (purpose group 3). iii. ‘Assembly and recreation’ (purpose group 5).",,
7.17,7.17,unchanged,1.0,exact_number+difflib,"Double-skinned insulated roof sheeting with a thermoplastic core should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall.","Double-skinned insulated roof sheeting with a thermoplastic core should incorporate a band of material rated class A2-s3, d2 or better, a minimum of 300mm in width, centred over the wall.",,
7.18,7.18,unchanged,1.0,exact_number+difflib,"As an alternative to the provisions of paragraph 7.16 or 7.17, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c). a. Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering. b. 200mm above the top surface of the adjoining roof covering where either of the following applies. i. The height difference between the two roofs is 375mm or more. ii. The roof coverings either side of the wall are of a material classified as B (t4).","As an alternative to the provisions of paragraph 7.16 or 7.17, the compartment wall may extend through the roof for a minimum of either of the following (see Diagram 5.2c). a. Where the height difference between the two roofs is less than 375mm, 375mm above the top surface of the adjoining roof covering. b. 200mm above the top surface of the adjoining roof covering where either of the following applies. i. The height difference between the two roofs is 375mm or more. ii. The roof coverings either side of the wall are of a material classified as B (t4).",,
7.19,7.19,unchanged,1.0,exact_number+difflib,"Openings in a compartment wall common to two or more buildings should be limited to those for either of the following. a. A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C. b. The passage of a pipe that complies with the provisions in Section 9.","Openings in a compartment wall common to two or more buildings should be limited to those for either of the following. a. A fire doorset providing a means of escape, which has the same fire resistance as the wall and is fitted in accordance with the provisions in Appendix C. b. The passage of a pipe that complies with the provisions in Section 9.",,
7.20,7.20,unchanged,1.0,exact_number+difflib,"Openings should be limited to those for any of the following. a. Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C. b. Pipes, ventilation ducts, service cables, chimneys, appliance ventilation ducts or ducts encasing one or more flue pipes, complying with the provisions in Section 9. c. Refuse chutes of class A1 construction. d. Atria designed in accordance with Annexes B and C of BS 9999. e. Protected shafts that conform to the provisions in the following paragraphs.","Openings should be limited to those for any of the following. a. Fire doorsets of the appropriate fire resistance, fitted in accordance with the provisions in Appendix C. b. Pipes, ventilation ducts, service cables, chimneys, appliance ventilation ducts or ducts encasing one or more flue pipes, complying with the provisions in Section 9. c. Refuse chutes of class A1 construction. d. Atria designed in accordance with Annexes B and C of BS 9999. e. Protected shafts that conform to the provisions in the following paragraphs.",,
7.21,7.21,unchanged,1.0,exact_number+difflib,Stairs and service shafts connecting compartments should be protected to restrict the spread of fire between the compartments. These are called protected shafts. Walls or floors surrounding a protected shaft are considered to be compartment walls or compartment floors.,Stairs and service shafts connecting compartments should be protected to restrict the spread of fire between the compartments. These are called protected shafts. Walls or floors surrounding a protected shaft are considered to be compartment walls or compartment floors.,,
7.22,7.22,unchanged,1.0,exact_number+difflib,"Any stair or other shaft passing directly from one compartment to another should be enclosed in a protected shaft. Protected shafts should be used for the following only, but may also include sanitary accommodation and washrooms. a. Stairs. b. Lifts. c. Escalators. d. Chutes. e. Ducts. f. Pipes. g. Additional provisions apply for both of the following. i. Protected shafts that are protected stairways: Sections 2 to 4. ii. Stairs that are also firefighting stairs: Section 15.","Any stair or other shaft passing directly from one compartment to another should be enclosed in a protected shaft. Protected shafts should be used for the following only, but may also include sanitary accommodation and washrooms. a. Stairs. b. Lifts. c. Escalators. d. Chutes. e. Ducts. f. Pipes. g. Additional provisions apply for both of the following. i. Protected shafts that are protected stairways: Sections 2 to 4. ii. Stairs that are also firefighting stairs: Section 15.",,
7.23,7.23,unchanged,1.0,exact_number+difflib,"The construction enclosing a protected shaft (Diagram 7.1) should do all of the following. a. Form a complete barrier to fire between the compartments connected by the shaft. b. Have the appropriate fire resistance given in Appendix B, Table B3, except for uninsulated glazed screens that meet the provisions of paragraph 7.24. c. Satisfy the provisions for ventilation and the treatment of openings in paragraphs 7.28 and 7.29. The diagram shows three common examples which illustrate the principles. The elements enclosing the shaft (unless formed by adjacent external walls) are compartment walls and floors. is bounded on three is a services duct is bounded on four The shaft structure (including any openings) should meet the relevant provisions for: compartment walls (see paragraphs 7.5 to 7.19), external walls (see sections 10 and 11 and Diagram 3.10).","The construction enclosing a protected shaft (Diagram 7.1) should do all of the following. a. Form a complete barrier to fire between the compartments connected by the shaft. b. Have the appropriate fire resistance given in Appendix B, Table B3, except for uninsulated glazed screens that meet the provisions of paragraph 7.24. c. Satisfy the provisions for ventilation and the treatment of openings in paragraphs 7.28 and 7.29. The diagram shows three common examples which illustrate the principles. The elements enclosing the shaft (unless formed by adjacent external walls) are compartment walls and floors. is bounded on three is a services duct is bounded on four The shaft structure (including any openings) should meet the relevant provisions for: compartment walls (see paragraphs 7.5 to 7.19), external walls (see sections 10 and 11 and Diagram 3.10).",,
7.24,7.24,unchanged,1.0,exact_number+difflib,"An uninsulated glazed screen may be incorporated in the enclosure to a protected shaft between a stair and a lobby or corridor entered from the stair. The enclosure must conform to Diagram 7.2 and meet all of the following conditions. a. The standard of fire resistance required for the protected stairway is not more than REI 60. b. The glazed screen complies with the following. i. It achieves a minimum rating of E 30. ii. It complies with the guidance on limits on areas of uninsulated glazing in Appendix B, Table B5. c. The lobby or corridor is enclosed with fire resisting construction achieving a minimum rating of REI 30.","An uninsulated glazed screen may be incorporated in the enclosure to a protected shaft between a stair and a lobby or corridor entered from the stair. The enclosure must conform to Diagram 7.2 and meet all of the following conditions. a. The standard of fire resistance required for the protected stairway is not more than REI 60. b. The glazed screen complies with the following. i. It achieves a minimum rating of E 30. ii. It complies with the guidance on limits on areas of uninsulated glazing in Appendix B, Table B5. c. The lobby or corridor is enclosed with fire resisting construction achieving a minimum rating of REI 30.",,
7.25,7.25,unchanged,1.0,exact_number+difflib,"Where the measures in Diagram 7.2 are not provided, then both of the following apply. a. The enclosing walls should comply with Appendix B, Table B3. b. The doors should comply with Appendix B, Table B5. to be a maximum of REI 60 Fire resistance of construction to be a minimum of REI 30 (including fire doorsets that are a minimum of E 30 S) Fire resistance of glazing to be a minimum of RE 30 (including fire doorsets that are a minimum of E 30 S)","Where the measures in Diagram 7.2 are not provided, then both of the following apply. a. The enclosing walls should comply with Appendix B, Table B3. b. The doors should comply with Appendix B, Table B5. to be a maximum of REI 60 Fire resistance of construction to be a minimum of REI 30 (including fire doorsets that are a minimum of E 30 S) Fire resistance of glazing to be a minimum of RE 30 (including fire doorsets that are a minimum of E 30 S)",,
7.26,7.26,unchanged,1.0,exact_number+difflib,"A protected shaft containing a protected stairway and/or a lift should not also contain either of the following. a. A pipe that conveys oil, other than in the mechanism of a hydraulic lift. b. A ventilating duct. Two exceptions are as follows. i. A duct provided for pressurising the protected stairway to keep it smoke free. ii. A duct provided only to ventilate the protected stairway. A pipe that is completely separated from a protected shaft by fire resisting construction is not considered to be contained within that shaft.","A protected shaft containing a protected stairway and/or a lift should not also contain either of the following. a. A pipe that conveys oil, other than in the mechanism of a hydraulic lift. b. A ventilating duct. Two exceptions are as follows. i. A duct provided for pressurising the protected stairway to keep it smoke free. ii. A duct provided only to ventilate the protected stairway. A pipe that is completely separated from a protected shaft by fire resisting construction is not considered to be contained within that shaft.",,
